cluster,id,name,ingredients,diet,prep_time,cook_time,flavor_profile,course,diabetic,halal,calories,image,diet_label,flavor_profile_label,course_label
19,1,Balu shahi,"Maida flour, yogurt, oil, sugar",vegetarian,45,25.0,sweet,dessert,1,1,93.0,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAoHCBYWFRgWFRYZGBgaGiEeHBwaHBwkIRwYIRwcGh4eGBwcIS4lHCErIRoaJjgmKy8xNTU1HCQ7QDs0Py40NTEBDAwMEA8QHhISHjQrJCQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NP/AABEIAOcA2gMBIgACEQEDEQH/xAAcAAACAwEBAQEAAAAAAAAAAAAEBQIDBgABBwj/xABBEAABAgQEAwUHAwMCBAcBAAABAhEAAwQhEjFBUQVhcQYiMoGRE0KhscHR8BRS8SNi4QdyQ4KSshUzU1STosI0/8QAGQEAAgMBAAAAAAAAAAAAAAAAAQIAAwQF/8QAJhEAAgICAwACAwACAwAAAAAAAAECEQMhEjFBE1EEImFxkSNCUv/aAAwDAQACEQMRAD8AD7FdhF1P9aoxS5HutZU0Z939qD+7M6bx9Xky0SkCXKQlCEhglIYD/POJzZvp8oHWuIL2erXHy3tr2wqUTVyEAyQn3s1KGYKTkEmPpxjNdreyqKwIOLAtJ8TO6NUkfEbGAOi7sfx8VcgKLCYlgtP937gNjn6w/eEnA+ByKRGGWnvHxKN1Lbc/QWhmiZiLZctYSWSMeyyOOUujysq0S0lUxaUJGZUQB8YzkztaZhKaKQuef3tgQP8AnVn5QxndmaabM9tMClkZCYtSkp6IJwiGYlISAlJAAyZvgMhCfNEb4ZGZPDa6deoqRJT+yQGPmtV/hC+bI4VTn+otM1f961TFP/tv8oe8W4JKnECYqYoPce0WE/8AMlJY/wCIKo+FU8gf05SEWzCQ588z5xFmiF4JIQyePBmpeHzVDQlCZafVTfKLxVcSX4aaRLH96yo//URqUEEOLiJtFl2VONdmU/S8UVnOpkdELPzMeHh/Ev8A3Un/AOL/ADGsaImGJRkVUvFRlOpl9UKHyiCqriiPHTSJn+xZH/dGwMdAslGGn8bSQ1Xw+YndQQlaR5gRTT0/DJx/oTjIXtLWpCgf9irH0jelML6/glPODTZSF9Uh/I5iJZKEopa+TeVPRVI/bNGFTclpsfMRbK7XISQirlLplHVYdB6LTb1ipfZZUovSVMyTrgUcaP8ApVcesR/8SqUOispRNQ11yWWCMu9LV3vR4Xkvsbg/o0tAiTdcoI79ypDd7YkjODQYxY7PoH9WhmrpVG+Ag4FHZUpeXwi+n7TzJBCK+X7N7CdLdUpXU5o84N2Bxa7NJxKuRJlrmLLJQHP2HMxieAf6ipWvBUIwYlMhSXIuWSlQze4Dj4RpuNcMl10jAVnCWUlSFajI7KHIxmeyvYQyKgzJ5SsI/wDLbU/uUDkRoPOGFZ9DQuI19HLnoMuchK0HQ6HQg5pPMR4ImkxBWj492x7ELpcU2WVTKc3f3kcltmn+7LdoyLmP0olVmNwbEHUc4Qq7D8PUSo0yXN7KUBe9hitBABdr+1aKROEMqaod1G39yth847sp2pRVobwTUjvo/wD0ndPygbtn2STVDGhkTgLHRYHur+h0hL2H7HrlLFRUAoWlwhD5aEqIsXuw/AAn0V4Gn1QBYG/wEB8W4hgThSe8bdOcKEV6nDgnPLMxlzZuL4o2YMHJcpDZFaAXLEmx6bR7Oml9v8Aaxn6icQoHR77sd4JRW2sSPs0Y3Nvs2cEug6bXsWz20b0iUivK36aHXyhbMqfMbn8Z4AVUFKsScgeXxhbadjqKejRqqUt3nxaDy+MMJK0lgzbsNOTxnqOvCycYD/j53GkNWITifu7t9SYdO9oSS8YTNGHEUg22z9DF1FVCYkkWYsRzhbSqKlBS12GmhHNusMpMtKVFSfezA12PWLMWVqX8KcuNNf0IwxxRBUuWDleJexjet7RheuwEoiJTBxkwLWLCElRc7AZk8hEeiR26QOtQGf8APSKRMFyVcgkfUnKFlVMKwVlRFn2HQQNTTTdST3Rcu77s0ZZZG5UujdHClG32NJwJuVYB+3MnZuUCyJicTKOPQWyD67mKEz0qJJOWR0A6tHiauU25Zmy3zOkI0uy1WlQZPp0E41TSAH7ocdOsUqmIbC2JJspKgClQaAhVJUVEsgDMk5XycQMmrbIgE6AadTCNtO1oPHkqezk8MmU6jMoFMHddMs9xW+A+4fhD3gXaKXUEoIMucjxyl2Uk8v3DmIWSJ7kqKiW01Oe3ltFNXSSp5C1ApWknAsEpWGPuqBfyyztF0M7/AOyM8/xf/LNoIV9oeOy6WWVzDfJKRmtWyfvpA3DeKlJwTVPoldhi/wB7WCueR5WhR277KKqgJ0on2iEthJspObB/Cr566EaoTUlaMUoODpoP7JdsEVYKSAiaM0O7jdB1G+ojU4owfYfsX7AifPDzfdTohx8VMc9I3LQwh4qFtfXYCAEqU5uU5ITqpRNh0zPxEePcWRTSlTFnLIaqVokczGV4ZOnBCjULVjmqxlDlkJYBKAHYFgCbdXaFnJRjZZjhylQVVz1TFlavCLJyyGw2iaEJUAMIBBfb0Oj8oYIKFowgFxdhqS7/AGygYSrqI+Lco5su7OlF6r6KKylAQcjplccxe/SFHtGuBlGlnzUpT3wnIbOX+JzhDxFAuR+fTSFlTeh4t+gP65tHzteOlVThlOCdICVNBWAUlR2D3hhUSEI8aSMSgXBDAtkwJZzZ8yTAqh9dEUApVnDOSHZyQ+vKFH6WYApbOHDDNRB2SBpaLKKYpRY2u2tr3BGkChrNLJlFhcAbgh35tBsmoUk2chtoBpgUjOwzYwahbszG29vheCkVyY6l1BSxBB6XhnQ1QWCNRtkRuIz6VYQ9jye3K8QpqsomJULp1AbLX8+0X48jjJK9GXJhUk67NPVTUoSVKyHxOwjKVdcpSzhGJRAZvdTy3iXbKuJUlKS6UjEb6qy9B/3Qn4bX4BuTZzta3wi3LO5V4TBiqPL1hdXMGHCUjFkcXz21yhGqrShZBJTdiCXd9Q2XSLeOTSsEJU+/rn+bxlaqYoglVyNs26bRTe6NcYXHY2nzwLJV05jo0BT63IAsRreAeH1KUzUJmeBRvyBBZmyvGq432eQEImSx49iSm+RLlxdrj0hZNXTI5qLSZnl1pF3f82iEquVe4hNVT1hakEYVAsR+0ixcxepGFCVFWJSzkAQwGeefXpDOOtjc43RpabiJAdr7n6QenimIC2W2ZPO8ZOnmKsGMOeGTClWBSHCvCWDg9fT0it2hmkaFCgspKg6S2IDPUEttvDihrwg4FKxJfuk5t9Q0KqRRwNkc8siDAiJ2Nz7ySygL3D3cbPBhOUZaM+TGprfhvElw4j2EXBeJJZKFqZRcJB1IDkdQxtt0h28dKEuSs5WSPF0YBK/11Sqcv/8AmpiQgaLmDxL5gaeUVVqscwnwvf7QxmpRTykUyMgkA89STu5uYpmKQMw+Xlr1jL+RNP8AX6Nn40HFcvshRLUF4b9eW8ORKF1YweWTjzhJMnMq1h1MECovc25P6HaMd0a+LewupmoUGUbDQn6AQnr1pBLZfT8eGc5ixBDaOPmx6wmr6ZYGIDxEsTkWguxopAlJSFczFiEuWGxLIfK7IHvK+Afo9/HpiDLIpvaFNgtSrlQ/tAsLgawj4txFS1YMWHQYfClOpGg/zD3s/wAPmKYYSpJS2N9OZMR2qb/0VTnxfZRwnjC0DvqDBsJIJO3QNzv9GHEJyVPPSRdgoDe/eB00Dcs4I7RcGkolmasgYQ5LgOdABr0j51TcQmKThxHCVEsOuVoeMHJWiY8yk6Po8iqC0Ag9fz6RfIqyxu3SM3wKvkJSEzkzEncLseoAtGnp59KcpefvFarc82it3dUPJpPZeipJ1iCpzcoWoWXN8vy3KBK+qUAWeFdlkUmMeKcRSUIQMw79LNf1hFMnnEz2fOAvbqKVYs0MT0JKS3J8HqI89s9hkft/MXu2lY0Uo3Q5kyStmPJ3+cWzuAgjEAx5F3vf4CI8EnpSDiJIyYhsQOV/KNDLwhIUkpIOl3HTlBSEbdnzHjPDpssks4BsRcAgxrOwXHUrAp5pFz3Dso5pvDivlJWhjZKubH+YwnEezc+QfaSQpaM+74gQdhta4hnFTVMqyRckbHtVwlCpstQQkKAUgqbZinEHDkd4AnKMBxbiGKcUhiEMlxqdW5faNKvteVyWnpCVpDKCkqBWm2FTHW2WruI+eJcEEve4J1vcjeDihJ3y8KYOns0NLUEGxP2jRURUSBhUTvdwIS9naFcwlQQ4G/5+Wjb0XDyjMhjb6M/rFc+6RstEqBDG4OTHn1bpDWbMwJBCmxPb7l7+cUomhDFKQfM58usLZ013azaZ5vbnDRVFUtsor5QWkhCihZLoUD4ZiS6FevwcQMn/AFFUgBMynONNl398WV8Xi9EwuFM+BV263t6Rr/YS1d5kl7uwu94vwypGT8iCs+fVfFBOmKWm6cRSLftUUvzyeC5AK7DM5cz1/M4XV9KKcS5eiZaUnmpnKvMkmJ0s+wxXf8z5xTmj+zLsL/VDX/wuapg6GLMcaWO+ZezbQwqOGezT40rbxJDuk5OHFw8Z2YsOFZYS4uQR0I+UFo4gpSQVBlKYl2cM1uuQ8jGXaY6cnKmMAt8y358YFqFFQN7Byb/l/vFkmpB29LecX1ExKktoAcsjnD6LbZ8/4nSLlKE0pYKc4b3G9wxBtFie2c1KMKO6QGDJjUVM/wBrLVKVLBIZlWcZAd7M9IyMvhOBZUuXjTqC7Xa4aLoOMl+y6Kp43J/0DUZ9Up1qUoPkST6DJMaenkIp5JBQQpgXGSibYQXuxAO8T4caYBhLwKyDE/G7wTM4cC6jjUBcBRcA7gZawJZL10gxwcRGglWf50gyilgGBZrBZSHF/P0gpSCnw57QrfhclodyZoaITa8ZEW+cJZtWoDUQBPnHK5JOQuSfvAUGwpDWgklc2owjuCSpH/MopKR17pPlC/hi1Ehjhez7XjUcOkeylBJbEe8sj9x58gAPKENGhKVLRso57PYPpnGmUeMUURycpNIIqpExBzJuztm+TAjr6xpeEBgywlwGYnk27GEteVrSjAHKc99Lvp/iCOF1a14wpIZDOq472x0LgEabwiSTtD8m1Q8SmWCMRLfKDptOEJCkqxoFiHzZxcvzhEaxJtZxoSPQbRXN4h3SlPh22f5fzEUogakNv1F+8AbNcDw7c+kEezkKR7NUmWtAvhUhLAkkkpGQJztGeM9kYtMszn0jqbiuKxIfN/v6NCp7C4Jo0wlSUpGFIQgZAMMOt2ygafORkOf3b85QlRWE7sdfznHmMb5/msQiVBKqoZMA35aBKqZZ31tc8nzildQh2JyEC1NU6hd06bwYiyPUTiVpCfeV930/Hi3CrQzANAFWA0aBJCwlYPUtfZ/l8o29NwlWBLsDhDjYteCrt0U5GlVmY7RL9oru6AiFKEBJbMAfjQ1qSkl3YixAGeeUCiqCSCkAsbgh7m9zY3AOukNJWrYIOtIDmzDnpEUTTmb/AFMG15SUBSXBPu6OebQCE4dXeKZRo0RlaC5a33hhLBI5wD7RwLZWgiRO0ip6Hsa0ktKNr6bjm2serpErLn/FjrvA0tfOCV1BAYNizf7wykApn8LlpAUnxG4HnETPGbX159Yr9orpAMxdzfyaI22FFqqFJViKUh9X8shlFE2SnEUp0y2/DEJ9XtkIgKkJOItvBoagDiMooWQSFFrNe0e8Hp8SwtQyPdHPfyiitWZiwAdLtoIccPkswGQjThj6zPmnSr0YTlnWMtXpPtVMwf7f4jUVQsDGf4iCDiGY+UXTVopwy4yLOFcbVKSpBTifLkYO7PVQxKxf8SztkUuRnoXPm0ZiYu7wchawO7MUgsX56nIuNIzp0a5RTX+RvxEJxnvAuSSNz9M4FXWHDhxFr/loVpnWZdlHJzrDVdLjZSQGIv8AdtoRrYVqkyUuaVoBxF0myef1iVDUIKnUO7kQcwdxFEuWEAjEb32Y2+0EUyk4SAnVy+p1gNoLTotWpOJkqOE387/nnABqSVd05H8eLZqykZMnIHmXf4RVTISFMAQ4a+XqesC/SIkmnUq5cvF0+lUMD/yHtF6JoSSMm0PzgidOC9jYCImJJs7glKFrAa6lJ/6AoFXwBj6E8Zzs9SgDHm4wp6Pc+dvSNE0a8MP1s535E7lSMZxSlGILSGbMDbJ4zkxOFbqBa78w2ca6qTCWvkuLZ/OLJRQITrsDRVhYwGz5E/LkYqnWsCOsDTEscv5ixKcSSRc7cuUZpxbNkGkXSlvaCUKL2zgCWshiN4ulliDvGdxLbGeI20iE2YU55xQmaDEVrBF7xOJEzyZUK3iqYvMkufr0GkUzJgGkBT60DKCojFlVNUACbQD+pKyz+cUe0xquWEN+HS0YrByOVg7s/oYtceKtoKaekwvhXD1K8KSdzGgpaU5Aj6v9IspCUoxJF9fTb19Ivp52yGAz59fSF+aXhW8cfUU1NGogDUnT1hRXcLWXS1+evIc7xrJeAhN2ZwQb5jcZi/wgeoqfCnMpchevn5AekR5ZV2SOON9Hz6o4XMSPC/TP0heJqhYv0MfS1qC1C4AA13y03+0IOM8LSskpsoZEfI7iAp/ZcjPLlHDiB0t12EVU88pWC7dIrmoWhWFcSlp/mH8BdDuYtE0DCrCpr4h65ZweShRIBZJYNazRn0UkwswsdT9doK9gtI9077CEcWK5L7HK5iUjD3S+hZuhN/WJonoIYAJ+IflCZEkl9YNQhwwzf86QnD+gc0iS6WWCXWpZOwYfKDuHcO9pl3UDPnyEeUXDFLu1tzGrkyQEgAZDSNGLF6zLmz+IspkAAABgLAbCCopliLsMa0jC2IauXCqeiNFVS4UVEqDRExHUyQRcXgRCMJ2HwbmIdTZUAzZEBxTLYzaFtTLAU6b9MhyiCJhEFLkRQqUYqlhsvjn8aBZ00xUaxgzxeule8VKpeUD4B/nQLPqCoQIZZMMjIjhT5WzLQyjGCsnySm6KaOlKjbIZxqKDhwSGbO5A3355mKOGSUoF9fjs/wCaQyQouAC58xfn8R6RjnNyf8NUI8Ue01QUOnMDf82i9FVfMX0bP1hbWoUlTk5tr52a38xWqZlhaKXa0WaexlNqo5E92c+UJpk85Z7x4iecwfKAovsngyqKjMjTMDbr6R6qcCx0/PWBkJSe+/kX9Q+v3itU5mw5w1bJeiviEoLzF/iz5/CKkUJs2UXLcg7mOpllCmUSU5X0Gn0i7HJdSKcik9xLJdIrIm20WDhz7Q4RTcoJl0u8avjiYnlkhPT8LLhmbWHFNw5A0fr9oLlyQIvQiDHHFeFcskn6dLRaCpSbRBKYuliLClkkpi9ogkRNoYADUIhZPlw/qZULJ8uIBCaZLin9K8NFSHiCkXiDCpdINoGXRCHa5cDzERCWJlUfOIGkTDNSIHWiIMgE06RoIAKsan90Zb/xd/SDKlYUrA7AZ/Lz+8XokIWGBbP/ABGPPlt8UbsGOlyYOqYBnrFZrm/z8IkqnUjO/Pa7CBZ6gSCWHNozUarQRUVRVfOAJk8vtBEuXjdKCVLGSQMxq25G0T4pwacmWSEPgRjmElLJDkMknMjW+ogximxXljEGVOJKQATsBr6c4ZyadKkhGApUpu+Ul8QYsHyBcX5jeO4NTShTpqEhRWLKJUQxIuAnkDmPWDKfihKFKKF54EpYgrRoq7OkXDwsrbpeFU8y8fQmWlYUQAzWIJBYu2YMXSyoBiOsRkURScWNnOQGXJybwZMpSEu7k6Ndvl/EF0MvyItqNkZaCQQGZX55RWpV8J8KbO+oj1K1s1wcnimplu45j6BuucAtWzT8CqgtOA+JI9U7h/SHKERgZNTgUMIIII8gD9o3XD54WnMvc31G43FxGzFlv9WYc+Li+S6CEoixKImExICNBkZ4ExcgRBKYuSIgrPUCLGjkiLMMMA5aYDnS4IoalM2WiYgulaQodCHj2YiCKmK1ogaYj4QzWiB1ogDAKkQLMlwwKNIHnIiBF60QDUqYE7B/QQzmpgCrSyVP+0/KA+h49meTMClAvu/zhjSObBQzdlCxbfrAKJSQCkX5nN7Xb1g0KwEMAUnIjk2cc2R1r1QfbUF2uNPjbeB6mWhsmfyc8z5PBKJx3cMHH85xXxNAUElIYMzs2QO+sDkKkZmqUZawtJYi/Le0ETisTMFRNUtU8BJloLq7pxDEcgwKgxtflFHEpS1lsLln0FoqmUaqhIWyiqWnAVAtiLMxUORY7gxZGrtiZlStdn0Xs+iUpGNKMKyoglRKikIUQ17AhmtnnGX49VH2yypTJKixJ0A3MH8EqlJpcglTG2ytQDqfrGU4xTzKhQwJK8Cg5SLAMQ6tW58oogv+RpsyS3oZyK9DYgkOHAvYc2/NIHRxEqIdXVrOYWLpFIX7KygnPmci99xDOVw8JLENZ38/pDuKvs0YYQW/RlJkYnWlQPInO2315R5MlPmMOjONN9jEEuCAlzaxcZ84PTRqX4zoLuMuXlCs1IqkcPKmSp+p2+v+IspliSsEE90+oe4+ceLWUO6nAsDuHMCeIlTvy9XaDGW0wSVp2fQAraJBMB8FmFUpJJc3D8gWvDAR0ou1ZyJri2j1IvFqREUpi1IhxCSBE2jxIixogrZkOwVQpHtqKZ45Czhf3pZLgjzPooRrlojH9sqdVNPlcQlhwlkTkj3pZs/064do2NNOTMQlaCFJUAUkaghxBICrRAy0QzWiB1y4BLFsxEDrQ8M1yoFVLiBFi0Mbwp4p4V9IfzkRnuOBkcifoYWbqLZZj3JIQ40DK6nzGnSJoqlF7E6223gT2dip2IuBy5/mkUSahWJ3b5Rzas666HFNNLgZvrDMrCk4F388ucKaabiI5l/NoMnywLu/l+bQn+ANkAhEspM26SQD/aNX3DfMxopFNT06SCAZE5lJUm4C2YudHAHWMupIWhSVDLL0tCcVM1CVoQo4Fe6bgHcA2f7w1N9Mrljclpj+vTgdCFhSFlxfLyjTdi6KWgKK1IOK7uHBt6Bo+U4l6qJ6mLqZUwF0qI6f5guD7K/gf2fRO2i6cKAlpQqZYA2e+xTmL5GM1LpVrUpSyQ5Fhtlva0dwRkqxKAUed8/z5w8MzEcRSQAGtYHIMfJ4CSXpZGHFUDU9D3cIFwCc+f8AHxi7EopACbiw1+WcQTOwnulhq0XLmILF36N8AIEmmWKwGoQ3jytY/GBVKRkixP5r6wbPRjs/5zgORSnHgzUWAA1yL8h9okFsLetmo7Jv7NQOi2HoHjQohbwmkMtGBwoA2PVtOrw0QI6ONVFJnJytOTaJpEWpEQSItQmLSomgRJo4QumcYlgkFSXBbxCIAWdk64VNMumqB/UlvLmpVmRdIV5tnuIB7KVKqSoXw+cbOVSFn3kG+HrmfJXKCe11EqlnJ4hISSB3Z6B70v8Ad1yvyB0MFcf4ajiFMidTq/qJ78pYsXzwk6XHkRDCmlKIrUiEvZDj/wCpQULGCfL7sxBsXFsQGxbyPlGjKIBBeuXA02XDVaIGmogDCSciE/E5IUgg+XWNDVS9YR1qXgNXoaLp2fPalBxEKex9eseTt9fzOHfFpGo1sfzeEOC7/megjHOHFnTxZOSsayZiUt62yvfKGKJyWdRvnbyIeM9MnkWEXSKm/eyy8oztOy+rGiJyGYZc9fPUwKZwxdOWX2yEQRLYOlQIi4UYX4SrEdGiKyOkQmUiF3AYt6nN/nFVTw8oNrg6DWzloskLKbEP8xByklw+cGwbXQBQoY3cPoducNCsiA59KoEKY9InLmlmMVt7G72XgqPdSMzmRvF4pyhsSgdbZa5vEUTmfNtDEZtRigaArL6hQJASGDAdSNesEUslpyFhs2voCGPzELVKSzAvZ/8ABgnhylKWlObmHxt8kLNLgzaS0wQhMQlpgqXLjqI47PEpi5KYkER5OWEJKlEAAOScgBqTBQon7UcYTTSFrLFfhQn9yzkPr0EfPU/6f1M0CYtXeX3lO74lXL+ZjQcNQeIVf6hYP6aQWlJPvr/cR6H0G8a1XFpSSUlSHFvENLQwBtImonygpLLRMS41CkkfaMFKUrhNTgW5opyu6q59kvY8vpfQxr+y3A/0lOmTjUtiSScnOYSPdS+nODeK8NRUS1SpicSVC/0IOhBggMl2o4IsLTXUVpyA6kjKajYtmW9eoEO+zXHpdXKxosoWWg5oVseWxjNcK4hM4dNFJVEqp1FpM45JH7F7DLp0yL7QdnpiJn62gITNzWgeGanM23+fWIQ2KkxQtMLOzfaSXVIIHcmpsuWrxJOvUPr6tDeYmIQTVgc8oTVSI0NTLhTVS4UZGUr5ecZ2rkM55vGurpUI6mTnFc48kaMU+LM6pW4yiKJpctrBNTIYkfjQImWbn5Rjca7OlCaaGNBXKHcJ7r5Q59ulgyUpIdyMy+8ZiUoi8MJFbbn9IrkmO4p7G01KFJsTi6BnzZ3i6ROAbutbf5PCFNQc8rwRLq8ULslDepqHvv8AJmaF01TGPPb4s4HnrdmMCm+wLReqpHnFiFtpC1KxiA2GfODZaiQ0NxJJ0ezZjFt4f9lJCisqPhYh+ZOkU8K4UHxrAJOQ0A57mNVRSvICNOLDTUmY82dNOKG1PLaDEJgaRBZUAHMa0c9nhjB8brV1879JTqaSgvOmDIsfCk6/U8hezi/GJlbMNLRHuZTZ2gTqEEfPXS14ZT10/C6YJSHOSU+8tfNvwQSFPHuIoopCKemS81YwSkC5GmI75+Z84zyf9NSoBUyccZuvXvG6r63eNF2T4EtSzWVV5y/Ak/8ADRoANC3p6xsGHKIANaOaPY8hgC/i/CpdTLVLmpxJPqDoUnQxi6Stn8LWJNTimUhLS5rOUbJXy5emw0HF+2NNTz0SFqLq8ShcIfLHs/wzh1Oky5yClQTMQsZFiCD+ZxCGY452bRU4amkmCXPZ0TEHurGmJs+vq8DcI7WqSv8AT16PYzhYKPgXzByD+nyiifwqp4aorpMU6mJdckl1I3MvX08wc4ZS6mi4pJKSASBdKrLQdxqOotBIOpgBFoW1cqM4ujruH/8AlPVUw9w+NCf7d/L0EMuFdp6ap7qV4F6oX3VA8gc/KFoKBauRCSpkRrKmVCapkQrHTMxUU4OYhbUUrPh8xGlnyIBmU8K4Jl0Zyj0ZpQNwR5tl+CPUHnDmZSjaBl0gO4imWF+GmP5C9Ayq0eoWBFxoToY8TSK2ip42vC6OaL9PULdPP7x4HYv5dYOTTqKcL4RyEESKIDUmIsMhJZ4oW01MS13h9QUYDE3PyiUmSBkAIYU6IvjiS2Z8mdy0GUyIcUQ0hZLUEhyQBzhXUdrkBfs6ZBnzDYBPhB5nXy9RFqRlZtamtRJQVzFhCRqfkNzyjIzKqp4oook4pNKCylnxTBsnly9dot4b2Ym1Ckzq9eIi6ZQ8KerfIeZMH8Y7TolEU1GgTZ3hShA7qNO8223q0MKX1lXTcNkBCE94+BA8a15Ofv8AxAXZ/gMydMFZW+M3ly9EDRxvy8zfIrs92VUlf6mrV7WoVe90o5IGTjf0jXBMQFijj3GJdLKK1nklOqlaAflo+Uzf9QawqJGAAksLWEfW+PcGl1Moy5gtmCM0q0Uk7x8tnf6Z1OIstBDliyrh7aQaJo+2iE/amsmyaaZMkpClgWchh/cXzbaOjoIPD8+1E5SlKUtRK1FyTcknMkx9h/0wop0umxzFnAs/00ODhDly+j7fUx0dAD4bgiMr2g7Gy5yvbSVGRPFwtFnP94GfUX6x0dBAJkdqZ9IoSuIJB/bOlsXG5Tn8B0gzinZ6jrkCY1yHStIKVcncX8xHR0EJnajhnEaRzKmJqZQ9yYWUByUT9fKAafttKV3ZyFSlZfuD8im/wjyOhQob+0SoOC4PX6wOuXHR0BjoHXJihciOjoDCQMiPUyo6OgBLUS4uSgR0dEIQqa2XLGJZYdCfkITK7XlRw00srJyKiEj0Jc/COjoIA+l7NVNSXq5zI/8ATRl5n+Y1iP0nD5T4cI5JJUo8zr5x0dBQj7AZNTV8RdMoinp8iXBWrcWNvgOZjX8D7PyaROGWm58SjdSup+mUdHQRWOExJo6OiCnRFo6OgEP/2Q==",1,3,0
